================ Training Loss (Mon Dec 10 15:23:50 2018) ================
(epoch: 1, iters: 100, time: 0.133, data: 0.079) D_A: 0.313 G_A: 0.373 cycle_A: 0.779 idt_A: 0.000 D_B: 0.399 G_B: 0.374 cycle_B: 0.913 idt_B: 0.000 
(epoch: 1, iters: 200, time: 0.133, data: 0.001) D_A: 0.310 G_A: 0.323 cycle_A: 1.190 idt_A: 0.000 D_B: 0.320 G_B: 0.400 cycle_B: 0.927 idt_B: 0.000 
(epoch: 1, iters: 300, time: 0.134, data: 0.001) D_A: 0.241 G_A: 0.266 cycle_A: 0.832 idt_A: 0.000 D_B: 0.246 G_B: 0.353 cycle_B: 1.496 idt_B: 0.000 
(epoch: 1, iters: 400, time: 0.245, data: 0.001) D_A: 0.213 G_A: 0.390 cycle_A: 1.238 idt_A: 0.000 D_B: 0.253 G_B: 0.352 cycle_B: 1.036 idt_B: 0.000 
================ Training Loss (Mon Dec 10 15:25:16 2018) ================
(epoch: 1, iters: 200, time: 0.123, data: 0.172) D_A: 0.426 G_A: 0.430 cycle_A: 0.709 idt_A: 0.000 D_B: 0.475 G_B: 0.498 cycle_B: 0.799 idt_B: 0.000 
(epoch: 1, iters: 400, time: 0.152, data: 0.002) D_A: 0.331 G_A: 0.372 cycle_A: 1.270 idt_A: 0.000 D_B: 0.345 G_B: 0.359 cycle_B: 0.964 idt_B: 0.000 
(epoch: 1, iters: 600, time: 0.124, data: 0.002) D_A: 0.299 G_A: 0.336 cycle_A: 1.034 idt_A: 0.000 D_B: 0.340 G_B: 0.306 cycle_B: 1.201 idt_B: 0.000 
(epoch: 1, iters: 800, time: 0.147, data: 0.002) D_A: 0.283 G_A: 0.325 cycle_A: 0.878 idt_A: 0.000 D_B: 0.266 G_B: 0.351 cycle_B: 0.926 idt_B: 0.000 
(epoch: 1, iters: 1000, time: 0.125, data: 0.002) D_A: 0.290 G_A: 0.326 cycle_A: 0.901 idt_A: 0.000 D_B: 0.286 G_B: 0.246 cycle_B: 0.907 idt_B: 0.000 
(epoch: 1, iters: 1200, time: 0.151, data: 0.002) D_A: 0.256 G_A: 0.333 cycle_A: 0.894 idt_A: 0.000 D_B: 0.274 G_B: 0.296 cycle_B: 0.897 idt_B: 0.000 
(epoch: 1, iters: 1400, time: 0.125, data: 0.002) D_A: 0.259 G_A: 0.330 cycle_A: 0.708 idt_A: 0.000 D_B: 0.264 G_B: 0.278 cycle_B: 0.679 idt_B: 0.000 
(epoch: 1, iters: 1600, time: 0.146, data: 0.002) D_A: 0.252 G_A: 0.347 cycle_A: 0.773 idt_A: 0.000 D_B: 0.242 G_B: 0.288 cycle_B: 0.753 idt_B: 0.000 
(epoch: 1, iters: 1800, time: 0.124, data: 0.002) D_A: 0.258 G_A: 0.353 cycle_A: 0.792 idt_A: 0.000 D_B: 0.276 G_B: 0.295 cycle_B: 1.052 idt_B: 0.000 
(epoch: 1, iters: 2000, time: 0.151, data: 0.002) D_A: 0.248 G_A: 0.343 cycle_A: 0.979 idt_A: 0.000 D_B: 0.252 G_B: 0.327 cycle_B: 0.686 idt_B: 0.000 
(epoch: 1, iters: 2200, time: 0.125, data: 0.002) D_A: 0.303 G_A: 0.259 cycle_A: 0.972 idt_A: 0.000 D_B: 0.267 G_B: 0.246 cycle_B: 0.773 idt_B: 0.000 
(epoch: 1, iters: 2400, time: 0.150, data: 0.002) D_A: 0.267 G_A: 0.297 cycle_A: 1.009 idt_A: 0.000 D_B: 0.283 G_B: 0.289 cycle_B: 0.754 idt_B: 0.000 
(epoch: 1, iters: 2600, time: 0.124, data: 0.002) D_A: 0.254 G_A: 0.306 cycle_A: 1.082 idt_A: 0.000 D_B: 0.263 G_B: 0.281 cycle_B: 0.995 idt_B: 0.000 
(epoch: 1, iters: 2800, time: 0.150, data: 0.002) D_A: 0.246 G_A: 0.324 cycle_A: 0.822 idt_A: 0.000 D_B: 0.271 G_B: 0.261 cycle_B: 0.889 idt_B: 0.000 
(epoch: 1, iters: 3000, time: 0.124, data: 0.002) D_A: 0.270 G_A: 0.268 cycle_A: 1.064 idt_A: 0.000 D_B: 0.243 G_B: 0.239 cycle_B: 0.785 idt_B: 0.000 
(epoch: 1, iters: 3200, time: 0.151, data: 0.002) D_A: 0.274 G_A: 0.295 cycle_A: 0.868 idt_A: 0.000 D_B: 0.264 G_B: 0.278 cycle_B: 0.772 idt_B: 0.000 
(epoch: 1, iters: 3400, time: 0.124, data: 0.002) D_A: 0.267 G_A: 0.306 cycle_A: 0.963 idt_A: 0.000 D_B: 0.247 G_B: 0.296 cycle_B: 0.644 idt_B: 0.000 
(epoch: 1, iters: 3600, time: 0.151, data: 0.002) D_A: 0.242 G_A: 0.319 cycle_A: 0.735 idt_A: 0.000 D_B: 0.255 G_B: 0.275 cycle_B: 0.670 idt_B: 0.000 
(epoch: 1, iters: 3800, time: 0.125, data: 0.002) D_A: 0.250 G_A: 0.284 cycle_A: 0.712 idt_A: 0.000 D_B: 0.258 G_B: 0.259 cycle_B: 0.913 idt_B: 0.000 
(epoch: 1, iters: 4000, time: 0.149, data: 0.002) D_A: 0.295 G_A: 0.372 cycle_A: 0.723 idt_A: 0.000 D_B: 0.255 G_B: 0.250 cycle_B: 0.645 idt_B: 0.000 
(epoch: 1, iters: 4200, time: 0.125, data: 0.002) D_A: 0.230 G_A: 0.287 cycle_A: 0.907 idt_A: 0.000 D_B: 0.244 G_B: 0.315 cycle_B: 0.589 idt_B: 0.000 
(epoch: 1, iters: 4400, time: 0.149, data: 0.002) D_A: 0.297 G_A: 0.256 cycle_A: 0.812 idt_A: 0.000 D_B: 0.252 G_B: 0.287 cycle_B: 1.409 idt_B: 0.000 
(epoch: 1, iters: 4600, time: 0.125, data: 0.002) D_A: 0.236 G_A: 0.261 cycle_A: 0.835 idt_A: 0.000 D_B: 0.263 G_B: 0.288 cycle_B: 0.586 idt_B: 0.000 
(epoch: 2, iters: 80, time: 0.153, data: 0.001) D_A: 0.205 G_A: 0.288 cycle_A: 0.818 idt_A: 0.000 D_B: 0.251 G_B: 0.321 cycle_B: 0.906 idt_B: 0.000 
(epoch: 2, iters: 280, time: 0.124, data: 0.002) D_A: 0.249 G_A: 0.297 cycle_A: 0.712 idt_A: 0.000 D_B: 0.249 G_B: 0.288 cycle_B: 0.597 idt_B: 0.000 
(epoch: 2, iters: 480, time: 0.151, data: 0.001) D_A: 0.231 G_A: 0.363 cycle_A: 0.849 idt_A: 0.000 D_B: 0.273 G_B: 0.283 cycle_B: 0.991 idt_B: 0.000 
(epoch: 2, iters: 680, time: 0.125, data: 0.002) D_A: 0.276 G_A: 0.250 cycle_A: 1.003 idt_A: 0.000 D_B: 0.268 G_B: 0.268 cycle_B: 0.633 idt_B: 0.000 
(epoch: 2, iters: 880, time: 0.150, data: 0.002) D_A: 0.263 G_A: 0.299 cycle_A: 0.688 idt_A: 0.000 D_B: 0.256 G_B: 0.240 cycle_B: 0.608 idt_B: 0.000 
(epoch: 2, iters: 1080, time: 0.125, data: 0.002) D_A: 0.265 G_A: 0.318 cycle_A: 0.698 idt_A: 0.000 D_B: 0.219 G_B: 0.270 cycle_B: 0.784 idt_B: 0.000 
(epoch: 2, iters: 1280, time: 0.149, data: 0.001) D_A: 0.256 G_A: 0.292 cycle_A: 0.935 idt_A: 0.000 D_B: 0.267 G_B: 0.272 cycle_B: 0.800 idt_B: 0.000 
(epoch: 2, iters: 1480, time: 0.124, data: 0.002) D_A: 0.265 G_A: 0.332 cycle_A: 0.789 idt_A: 0.000 D_B: 0.268 G_B: 0.207 cycle_B: 0.725 idt_B: 0.000 
(epoch: 2, iters: 1680, time: 0.151, data: 0.002) D_A: 0.265 G_A: 0.338 cycle_A: 0.914 idt_A: 0.000 D_B: 0.245 G_B: 0.292 cycle_B: 0.751 idt_B: 0.000 
(epoch: 2, iters: 1880, time: 0.124, data: 0.002) D_A: 0.250 G_A: 0.229 cycle_A: 0.659 idt_A: 0.000 D_B: 0.254 G_B: 0.258 cycle_B: 0.684 idt_B: 0.000 
(epoch: 2, iters: 2080, time: 0.150, data: 0.001) D_A: 0.245 G_A: 0.241 cycle_A: 0.638 idt_A: 0.000 D_B: 0.346 G_B: 0.383 cycle_B: 0.708 idt_B: 0.000 
(epoch: 2, iters: 2280, time: 0.125, data: 0.002) D_A: 0.263 G_A: 0.331 cycle_A: 0.824 idt_A: 0.000 D_B: 0.256 G_B: 0.247 cycle_B: 0.890 idt_B: 0.000 
(epoch: 2, iters: 2480, time: 0.152, data: 0.002) D_A: 0.272 G_A: 0.265 cycle_A: 0.889 idt_A: 0.000 D_B: 0.255 G_B: 0.299 cycle_B: 0.803 idt_B: 0.000 
(epoch: 2, iters: 2680, time: 0.124, data: 0.002) D_A: 0.252 G_A: 0.301 cycle_A: 0.705 idt_A: 0.000 D_B: 0.260 G_B: 0.244 cycle_B: 0.648 idt_B: 0.000 
(epoch: 2, iters: 2880, time: 0.151, data: 0.001) D_A: 0.259 G_A: 0.250 cycle_A: 0.649 idt_A: 0.000 D_B: 0.279 G_B: 0.289 cycle_B: 0.815 idt_B: 0.000 
(epoch: 2, iters: 3080, time: 0.125, data: 0.002) D_A: 0.262 G_A: 0.319 cycle_A: 0.733 idt_A: 0.000 D_B: 0.260 G_B: 0.259 cycle_B: 0.567 idt_B: 0.000 
(epoch: 2, iters: 3280, time: 0.156, data: 0.002) D_A: 0.274 G_A: 0.304 cycle_A: 0.662 idt_A: 0.000 D_B: 0.253 G_B: 0.255 cycle_B: 0.816 idt_B: 0.000 
(epoch: 2, iters: 3480, time: 0.124, data: 0.002) D_A: 0.259 G_A: 0.264 cycle_A: 0.641 idt_A: 0.000 D_B: 0.260 G_B: 0.281 cycle_B: 0.799 idt_B: 0.000 
